수준	날짜 및 시간	원본	이벤트 ID	작업 범주
오류	2018-01-24 오전 3:11:34	Microsoft-Windows-DistributedCOM	10016	없음	"응용 프로그램별 권한 설정에서 CLSID가 
{D63B10C5-BB46-4990-A94F-E40B9D520160}
이고 APPID가 
{9CA88EE3-ACB7-47C8-AFC4-AB702511C276}
인 COM 서버 응용 프로그램에 대한 로컬 활성화 사용 권한을 응용 프로그램 컨테이너 사용할 수 없음 SID(사용할 수 없음)에서 실행 중인 주소 LocalHost(LRPC 사용)의 사용자 DESKTOP-VDAKD4D\noble SID(S-1-5-21-3663961258-2295108646-1993617583-1001)에게 부여하지 않았습니다. 구성 요소 서비스 관리 도구를 사용하여 이 보안 권한을 수정할 수 있습니다."
오류	2018-01-24 오전 2:56:00	Microsoft-Windows-DistributedCOM	10016	없음	"응용 프로그램별 권한 설정에서 CLSID가 
{D63B10C5-BB46-4990-A94F-E40B9D520160}
이고 APPID가 
{9CA88EE3-ACB7-47C8-AFC4-AB702511C276}
인 COM 서버 응용 프로그램에 대한 로컬 활성화 사용 권한을 응용 프로그램 컨테이너 사용할 수 없음 SID(사용할 수 없음)에서 실행 중인 주소 LocalHost(LRPC 사용)의 사용자 DESKTOP-VDAKD4D\noble SID(S-1-5-21-3663961258-2295108646-1993617583-1001)에게 부여하지 않았습니다. 구성 요소 서비스 관리 도구를 사용하여 이 보안 권한을 수정할 수 있습니다."
오류	2018-01-24 오전 2:44:06	Microsoft-Windows-DistributedCOM	10016	없음	"응용 프로그램별 권한 설정에서 CLSID가 
{D63B10C5-BB46-4990-A94F-E40B9D520160}
이고 APPID가 
{9CA88EE3-ACB7-47C8-AFC4-AB702511C276}
인 COM 서버 응용 프로그램에 대한 로컬 활성화 사용 권한을 응용 프로그램 컨테이너 사용할 수 없음 SID(사용할 수 없음)에서 실행 중인 주소 LocalHost(LRPC 사용)의 사용자 DESKTOP-VDAKD4D\noble SID(S-1-5-21-3663961258-2295108646-1993617583-1001)에게 부여하지 않았습니다. 구성 요소 서비스 관리 도구를 사용하여 이 보안 권한을 수정할 수 있습니다."
오류	2018-01-24 오전 2:28:24	Microsoft-Windows-DistributedCOM	10016	없음	"응용 프로그램별 권한 설정에서 CLSID가 
{D63B10C5-BB46-4990-A94F-E40B9D520160}
이고 APPID가 
{9CA88EE3-ACB7-47C8-AFC4-AB702511C276}
인 COM 서버 응용 프로그램에 대한 로컬 활성화 사용 권한을 응용 프로그램 컨테이너 사용할 수 없음 SID(사용할 수 없음)에서 실행 중인 주소 LocalHost(LRPC 사용)의 사용자 NT AUTHORITY\LOCAL SERVICE SID(S-1-5-19)에게 부여하지 않았습니다. 구성 요소 서비스 관리 도구를 사용하여 이 보안 권한을 수정할 수 있습니다."
정보	2018-01-24 오전 1:49:13	Microsoft-Windows-FilterManager	6	없음	파일 시스템 필터 'BHDrvx64'(6.1, ‎2017‎-‎09‎-‎07T08:34:58.000000000Z)을(를) 성공적으로 로드하고 필터 관리자에 등록했습니다.
정보	2018-01-24 오전 1:49:13	Microsoft-Windows-FilterManager	1	없음	파일 시스템 필터 'BHDrvx64'(버전 6.1, ‎2017‎-‎09‎-‎07T08:34:58.000000000Z)을(를) 성공적으로 언로드했습니다.
정보	2018-01-24 오전 1:42:42	Service Control Manager	7040	없음	Background Intelligent Transfer Service 서비스의 시작 유형을 자동 시작에서 요청 시 시작(으)로 바꿨습니다.
정보	2018-01-24 오전 1:40:38	Service Control Manager	7040	없음	Background Intelligent Transfer Service 서비스의 시작 유형을 요청 시 시작에서 자동 시작(으)로 바꿨습니다.
정보	2018-01-24 오전 1:40:35	Service Control Manager	7040	없음	Background Intelligent Transfer Service 서비스의 시작 유형을 자동 시작에서 요청 시 시작(으)로 바꿨습니다.
정보	2018-01-24 오전 1:38:16	Service Control Manager	7040	없음	Background Intelligent Transfer Service 서비스의 시작 유형을 요청 시 시작에서 자동 시작(으)로 바꿨습니다.
경고	2018-01-24 오전 1:37:53	Microsoft-Windows-DNS-Client	1014	(1014)	구성된 DNS 서버 중 응답하는 서버가 없어 win1710.ipv6.microsoft.com. 이름을 확인하는 동안 시간이 초과되었습니다.
정보	2018-01-24 오전 1:37:50	Microsoft-Windows-Kernel-General	16	없음	\Device\HarddiskVolume1\EFI\Microsoft\Boot\BCD 하이브의 액세스 기록이 삭제되어 키 186개가 업데이트되고 수정된 페이지 18개가 만들어졌습니다.
정보	2018-01-24 오전 1:37:49	Microsoft-Windows-Kernel-General	16	없음	\??\C:\Users\noble\AppData\Local\Packages\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy\Settings\settings.dat 하이브의 액세스 기록이 삭제되어 키 357개가 업데이트되고 수정된 페이지 50개가 만들어졌습니다.
정보	2018-01-24 오전 1:37:32	Microsoft-Windows-Power-Troubleshooter	1	없음	"시스템이 저전원 상태에서 복귀되었습니다.

절전 모드 시간: ‎2018‎-‎01‎-‎23T12:56:42.407978000Z
절전 모드 해제 시간: ‎2018‎-‎01‎-‎23T16:37:30.523897500Z

절전 모드 해제 원본: 알 수 없음"
경고	2018-01-24 오전 1:37:31	BTHUSB	34	없음	로컬 어댑터가 주변 장치 모드를 지원하는 데 중요한 저에너지 컨트롤러 상태를 지원하지 않습니다. 지원되는 최소 필수 상태 마스크는 0x491f7fffff인데 0x1fffffff을(를) 받았습니다. 저에너지 주변 장치 역할 기능을 사용할 수 없습니다.
정보	2018-01-24 오전 1:37:31	BTHUSB	18	없음	Bluetooth 인증 코드(연결 키)를 로컬 어댑터에 저장할 수 없습니다. 시작 시 Bluetooth 키보드가 시스템 BIOS에서 작동하지 않을 수 있습니다.
정보	2018-01-24 오전 1:37:30	Microsoft-Windows-Kernel-Boot	27	(33)	부팅 유형은 0x2입니다.
정보	2018-01-24 오전 1:37:30	Microsoft-Windows-Kernel-Boot	25	(32)	부팅 메뉴 정책은 0xBCE2A000입니다.
정보	2018-01-24 오전 1:37:30	Microsoft-Windows-Kernel-Boot	32	(58)	bootmgr에서 사용자 입력을 기다리는 데 0ms를 사용했습니다.
정보	2018-01-24 오전 1:37:30	Microsoft-Windows-Kernel-Boot	18	(57)	이 시스템에는 0x1개의 부팅 옵션이 있습니다.
정보	2018-01-24 오전 1:37:30	Microsoft-Windows-Kernel-Boot	30	(21)	펌웨어가 부팅 메트릭을 보고했습니다.
정보	2018-01-24 오전 1:37:30	MEIx64	2	없음	Intel(R) Management Engine Interface driver has started successfully.
정보	2018-01-24 오전 1:37:29	Microsoft-Windows-Kernel-General	1	(5)	"시스템 시간이 ‎2018‎-‎01‎-‎23T12:56:56.548858800Z에서 ‎2018‎-‎01‎-‎23T16:37:29.500000000Z(으)로 변경되었습니다.

변경 이유: System time synchronized with the hardware clock."
정보	2018-01-23 오후 9:56:56	Microsoft-Windows-Kernel-Power	107	(102)	시스템이 절전 모드에서 다시 시작되었습니다.
정보	2018-01-23 오후 9:56:49	Microsoft-Windows-Kernel-Power	42	(64)	"시스템이 절전 모드로 전환하는 중입니다.

절전 모드 전환 이유: Hibernate from Sleep - Fixed Timeout"
정보	2018-01-23 오후 9:56:43	Microsoft-Windows-Power-Troubleshooter	1	없음	"시스템이 저전원 상태에서 복귀되었습니다.

절전 모드 시간: ‎2018‎-‎01‎-‎23T12:56:42.407978000Z
절전 모드 해제 시간: ‎2018‎-‎01‎-‎23T12:56:42.406976900Z

절전 모드 해제 원본: S4 최대 절전 모드로 전환"
경고	2018-01-23 오후 9:56:42	BTHUSB	34	없음	로컬 어댑터가 주변 장치 모드를 지원하는 데 중요한 저에너지 컨트롤러 상태를 지원하지 않습니다. 지원되는 최소 필수 상태 마스크는 0x491f7fffff인데 0x1fffffff을(를) 받았습니다. 저에너지 주변 장치 역할 기능을 사용할 수 없습니다.
정보	2018-01-23 오후 9:56:42	BTHUSB	18	없음	Bluetooth 인증 코드(연결 키)를 로컬 어댑터에 저장할 수 없습니다. 시작 시 Bluetooth 키보드가 시스템 BIOS에서 작동하지 않을 수 있습니다.
정보	2018-01-23 오후 9:56:42	MEIx64	2	없음	Intel(R) Management Engine Interface driver has started successfully.
정보	2018-01-23 오후 9:56:41	Microsoft-Windows-Kernel-General	1	(5)	"시스템 시간이 ‎2018‎-‎01‎-‎23T09:56:43.163779700Z에서 ‎2018‎-‎01‎-‎23T12:56:41.500000000Z(으)로 변경되었습니다.

변경 이유: System time synchronized with the hardware clock."
정보	2018-01-23 오후 6:56:43	Microsoft-Windows-Kernel-Power	107	(102)	시스템이 절전 모드에서 다시 시작되었습니다.
정보	2018-01-23 오후 6:56:42	Microsoft-Windows-Kernel-Power	42	(64)	"시스템이 절전 모드로 전환하는 중입니다.

절전 모드 전환 이유: Button or Lid"
정보	2018-01-23 오후 9:56:41	BROWSER	8033	없음	"BROWSER 원본에서 이벤트 ID 8033에 대한 설명을 찾을 수 없습니다. 이 이벤트를 발생시킨 구성 요소가 로컬 컴퓨터에 설치되어 있지 않거나 설치가 손상되었습니다. 로컬 컴퓨터에서 구성 요소를 설치 또는 복구할 수 있습니다.

이벤트가 다른 컴퓨터에서 시작된 경우 표시 정보를 이벤트와 함께 저장해야 합니다.

다음 정보가 이벤트와 함께 포함되었습니다.

\Device\NetBT_Tcpip_{1F28B6AC-87D9-4505-8445-493759E2E3D1}
"
정보	2018-01-23 오후 6:56:42	BROWSER	8033	없음	"BROWSER 원본에서 이벤트 ID 8033에 대한 설명을 찾을 수 없습니다. 이 이벤트를 발생시킨 구성 요소가 로컬 컴퓨터에 설치되어 있지 않거나 설치가 손상되었습니다. 로컬 컴퓨터에서 구성 요소를 설치 또는 복구할 수 있습니다.

이벤트가 다른 컴퓨터에서 시작된 경우 표시 정보를 이벤트와 함께 저장해야 합니다.

다음 정보가 이벤트와 함께 포함되었습니다.

\Device\NetBT_Tcpip_{4E0C003F-053E-4A9B-8AC8-9875260B0CBE}
"
정보	2018-01-23 오후 6:56:42	BROWSER	8033	없음	"BROWSER 원본에서 이벤트 ID 8033에 대한 설명을 찾을 수 없습니다. 이 이벤트를 발생시킨 구성 요소가 로컬 컴퓨터에 설치되어 있지 않거나 설치가 손상되었습니다. 로컬 컴퓨터에서 구성 요소를 설치 또는 복구할 수 있습니다.

이벤트가 다른 컴퓨터에서 시작된 경우 표시 정보를 이벤트와 함께 저장해야 합니다.

다음 정보가 이벤트와 함께 포함되었습니다.

\Device\NetBT_Tcpip_{1AB41B36-EDF4-4F70-A85A-3D7E115F18A6}
"
정보	2018-01-23 오후 5:52:14	Microsoft-Windows-Ntfs	98	없음	볼륨 E: (\Device\HarddiskVolume20) 정상입니다. 작업이 필요 없습니다.
오류	2018-01-23 오후 5:48:52	Microsoft-Windows-DistributedCOM	10016	없음	"응용 프로그램별 권한 설정에서 CLSID가 
{D63B10C5-BB46-4990-A94F-E40B9D520160}
이고 APPID가 
{9CA88EE3-ACB7-47C8-AFC4-AB702511C276}
인 COM 서버 응용 프로그램에 대한 로컬 활성화 사용 권한을 응용 프로그램 컨테이너 사용할 수 없음 SID(사용할 수 없음)에서 실행 중인 주소 LocalHost(LRPC 사용)의 사용자 DESKTOP-VDAKD4D\noble SID(S-1-5-21-3663961258-2295108646-1993617583-1001)에게 부여하지 않았습니다. 구성 요소 서비스 관리 도구를 사용하여 이 보안 권한을 수정할 수 있습니다."
정보	2018-01-23 오후 5:15:22	Microsoft-Windows-Kernel-General	16	없음	\??\C:\Users\noble\AppData\Local\Packages\microsoft.microsoftstickynotes_8wekyb3d8bbwe\Settings\settings.dat 하이브의 액세스 기록이 삭제되어 키 2개가 업데이트되고 수정된 페이지 1개가 만들어졌습니다.
정보	2018-01-23 오후 5:15:16	Microsoft-Windows-Kernel-General	1	(5)	"시스템 시간이 ‎2018‎-‎01‎-‎23T08:15:16.419105200Z에서 ‎2018‎-‎01‎-‎23T08:15:16.418635500Z(으)로 변경되었습니다.

변경 이유: An application or system component changed the time."
정보	2018-01-23 오후 5:15:16	Microsoft-Windows-Time-Service	35	없음	시간 서비스에서 현재 시스템 시간을 참조 ID 1488869645의 시간 원본 time.windows.com,0x9 (ntp.m|0x9|0.0.0.0:123->13.89.190.88:123)과(와) 동기화하는 중입니다. 현 로컬 계층 수는 5입니다.
정보	2018-01-23 오후 5:15:02	Microsoft-Windows-Time-Service	37	없음	시간 제공자NtpClient에서 현재 time.windows.com,0x9 (ntp.m|0x9|0.0.0.0:123->13.89.190.88:123)로부터 유효한 시간 데이터를 받는 중입니다.
정보	2018-01-23 오후 5:15:00	Microsoft-Windows-Time-Service	158	없음	시간 공급자 'VMICTimeProvider'에서 현재 하드웨어 및 작동 환경이 지원되지 않아 중지되었다고 표시했습니다. 이 동작은 HyperV 게스트가 아닌 환경의 VMICTimeProvider에 필요합니다. 현재 작동 환경의 현재 공급자에 필요한 동작일 수도 있습니다.
정보	2018-01-23 오후 3:15:35	Application Popup	26	없음	응용 프로그램 팝업: Windows - 지연된 쓰기 실패 : Exception Processing Message 0xc0000222 Parameters 0x7ffd6d1c1b58 0x7ffd6d1c1b58 0x7ffd6d1c1b58 0x7ffd6d1c1b58
경고	2018-01-23 오후 3:15:35	NTFS	50	없음	{지연된 데이터 쓰기 실패} \$Mft::$BITMAP 파일의 모든 데이터를 저장하지 못했습니다. 데이터가 손실되었습니다. 이 오류는 컴퓨터 하드웨어 또는 네트워크 연결 오류 때문일 수 있습니다. 다른 곳에서 이 파일을 저장하십시오.
경고	2018-01-23 오후 3:15:35	Microsoft-Windows-Ntfs	140	없음	"트랜잭션 로그에 데이터를 플러시하지 못했습니다. 볼륨 ID: E:, 장치 이름: \Device\HarddiskVolume19에서 손상이 발생할 수 있습니다.
(없는 장치를 지정했습니다.)"
오류	2018-01-23 오후 3:12:08	Microsoft-Windows-DistributedCOM	10016	없음	"응용 프로그램별 권한 설정에서 CLSID가 
{D63B10C5-BB46-4990-A94F-E40B9D520160}
이고 APPID가 
{9CA88EE3-ACB7-47C8-AFC4-AB702511C276}
인 COM 서버 응용 프로그램에 대한 로컬 활성화 사용 권한을 응용 프로그램 컨테이너 사용할 수 없음 SID(사용할 수 없음)에서 실행 중인 주소 LocalHost(LRPC 사용)의 사용자 DESKTOP-VDAKD4D\noble SID(S-1-5-21-3663961258-2295108646-1993617583-1001)에게 부여하지 않았습니다. 구성 요소 서비스 관리 도구를 사용하여 이 보안 권한을 수정할 수 있습니다."
정보	2018-01-23 오후 3:08:55	Microsoft-Windows-Kernel-Power	105	(100)	전원 변경.
정보	2018-01-23 오후 3:08:22	Microsoft-Windows-Kernel-Power	105	(100)	전원 변경.
정보	2018-01-23 오후 3:01:35	Microsoft-Windows-Power-Troubleshooter	1	없음	"시스템이 저전원 상태에서 복귀되었습니다.

절전 모드 시간: ‎2018‎-‎01‎-‎23T04:26:18.928819700Z
절전 모드 해제 시간: ‎2018‎-‎01‎-‎23T06:01:32.893424300Z

절전 모드 해제 원본: 장치 -Intel(R) USB 3.0 확장 가능한 호스트 컨트롤러 - 1.0(Microsoft)"
경고	2018-01-23 오후 3:01:32	BTHUSB	34	없음	로컬 어댑터가 주변 장치 모드를 지원하는 데 중요한 저에너지 컨트롤러 상태를 지원하지 않습니다. 지원되는 최소 필수 상태 마스크는 0x491f7fffff인데 0x1fffffff을(를) 받았습니다. 저에너지 주변 장치 역할 기능을 사용할 수 없습니다.
정보	2018-01-23 오후 3:01:32	BTHUSB	18	없음	Bluetooth 인증 코드(연결 키)를 로컬 어댑터에 저장할 수 없습니다. 시작 시 Bluetooth 키보드가 시스템 BIOS에서 작동하지 않을 수 있습니다.
정보	2018-01-23 오후 3:01:32	MEIx64	2	없음	Intel(R) Management Engine Interface driver has started successfully.
정보	2018-01-23 오후 3:01:31	Microsoft-Windows-Kernel-General	1	(5)	"시스템 시간이 ‎2018‎-‎01‎-‎23T04:26:21.404280000Z에서 ‎2018‎-‎01‎-‎23T06:01:31.500000000Z(으)로 변경되었습니다.

변경 이유: System time synchronized with the hardware clock."
정보	2018-01-23 오후 1:26:21	Microsoft-Windows-Kernel-Power	107	(102)	시스템이 절전 모드에서 다시 시작되었습니다.
정보	2018-01-23 오후 1:26:20	Microsoft-Windows-Kernel-Power	42	(64)	"시스템이 절전 모드로 전환하는 중입니다.

절전 모드 전환 이유: Button or Lid"
정보	2018-01-23 오후 1:26:20	BROWSER	8033	없음	"BROWSER 원본에서 이벤트 ID 8033에 대한 설명을 찾을 수 없습니다. 이 이벤트를 발생시킨 구성 요소가 로컬 컴퓨터에 설치되어 있지 않거나 설치가 손상되었습니다. 로컬 컴퓨터에서 구성 요소를 설치 또는 복구할 수 있습니다.

이벤트가 다른 컴퓨터에서 시작된 경우 표시 정보를 이벤트와 함께 저장해야 합니다.

다음 정보가 이벤트와 함께 포함되었습니다.

\Device\NetBT_Tcpip_{1AB41B36-EDF4-4F70-A85A-3D7E115F18A6}
"
오류	2018-01-23 오후 12:56:20	Microsoft-Windows-DistributedCOM	10016	없음	"응용 프로그램별 권한 설정에서 CLSID가 
{D63B10C5-BB46-4990-A94F-E40B9D520160}
이고 APPID가 
{9CA88EE3-ACB7-47C8-AFC4-AB702511C276}
인 COM 서버 응용 프로그램에 대한 로컬 활성화 사용 권한을 응용 프로그램 컨테이너 사용할 수 없음 SID(사용할 수 없음)에서 실행 중인 주소 LocalHost(LRPC 사용)의 사용자 DESKTOP-VDAKD4D\noble SID(S-1-5-21-3663961258-2295108646-1993617583-1001)에게 부여하지 않았습니다. 구성 요소 서비스 관리 도구를 사용하여 이 보안 권한을 수정할 수 있습니다."
오류	2018-01-23 오후 12:35:46	Microsoft-Windows-DistributedCOM	10016	없음	"응용 프로그램별 권한 설정에서 CLSID가 
{D63B10C5-BB46-4990-A94F-E40B9D520160}
이고 APPID가 
{9CA88EE3-ACB7-47C8-AFC4-AB702511C276}
인 COM 서버 응용 프로그램에 대한 로컬 활성화 사용 권한을 응용 프로그램 컨테이너 사용할 수 없음 SID(사용할 수 없음)에서 실행 중인 주소 LocalHost(LRPC 사용)의 사용자 DESKTOP-VDAKD4D\noble SID(S-1-5-21-3663961258-2295108646-1993617583-1001)에게 부여하지 않았습니다. 구성 요소 서비스 관리 도구를 사용하여 이 보안 권한을 수정할 수 있습니다."
